經度緯度,電流強度(kA)0
22.9483122.6166,-0
22.875122.7187,-0
22.905122.6862,-0
22.9122.6988,-0
22.9047122.6887,-0
22.9469122.6425,-0
22.9481122.6326,-0
22.9215122.6407,-0
22.9397122.7119,-0
22.8873122.6637,-0
22.9119122.6943,-0
22.8963122.6573,-0
22.8946122.6679,-0
22.8927122.6948,-0
22.8739122.7014,-0
22.9122.7172,-0
22.9032122.6722,-0
22.9172122.7042,-0
22.9225122.6731,-0
22.9188122.6996,-0
22.9236122.6311,-0
22.9741122.7003,-0
22.896122.709,-0
22.875122.7039,-0
22.9039122.6738,-0
22.9077122.7086,-0
22.9139122.6603,-0
22.9325122.6932,-0
22.9231122.6687,-0
23.0088122.6417,-0
22.9563122.6928,-0
22.9498122.6645,-0
22.9885122.6455,-0
22.9525122.6835,-0
22.9348122.6982,-0
22.96122.6636,-0
22.9727122.629,-0
22.9911122.6066,-0
22.9484122.7034,-0
22.9704122.6717,-0
22.9714122.6617,-0
22.9516122.6475,-0
22.9543122.6253,-0
22.9026122.692,-0
22.886122.7173,-0
22.8896122.6951,-0
22.8918122.7069,-0
23.0723122.6231,-0
22.9689122.5519,-0
22.95122.5981,-0
22.9319122.6032,-0
22.9041122.6824,-0
22.9901122.6482,-0
22.9306122.6552,-0
22.9343122.6275,-0
22.9022122.6882,-0
23.0008122.6989,-0
23.0055122.6379,-0
22.9839122.6964,-0
22.9063122.719,-0
22.8775122.6909,-0
22.9006122.6926,-0
22.9227122.6852,-0
22.9256122.6643,-0
22.8941122.6976,-0
22.9394122.687,-0
22.8753122.7179,-0
22.876122.6825,-0
22.8875122.6676,-0
22.8915122.6438,-0
23.0142122.6273,-0
23.0068122.659,-0
22.9151122.6983,-0
22.8927122.7184,-0
22.9517122.6273,-0
22.9983122.659,-0
22.9995122.6445,-0
23.0091122.6505,-0
22.8814122.6756,-0
22.9193122.6618,-0
22.9274122.6196,-0
22.947122.7141,-0
22.9551122.6448,-0
22.9269122.6725,-0
22.8882122.699,-0
22.918122.6847,-0
22.959122.6487,-0
22.8913122.6649,-0
22.8931122.6543,-0
22.8837122.6956,-0
22.9589122.6493,-0
22.9054122.7056,-0
22.9945122.6375,-0
22.9967122.6796,-0
22.8701122.6694,-0
22.9185122.7159,-0
22.9157122.6902,-0
22.9079122.698,-0
22.9199122.6792,-0
22.9399122.6814,-0
22.9431122.6558,-0
22.9297122.6779,-0
22.8536122.7153,-0
22.883122.6963,-0
22.8805122.6479,-0
22.8744122.6829,-0
22.8753122.7167,-0
22.9471122.6517,-0
22.9501122.6269,-0
22.9544122.612,-0
22.8716122.6836,-0
22.9294122.6177,-0
22.9439122.6674,-0
23.0294122.6606,-0
22.8826122.7009,-0
22.8803122.7149,-0
22.9021122.6889,-0
22.8435122.7182,-0
22.9081122.6938,-0
22.9006122.6989,-0
22.914122.6955,-0
22.9193122.6586,-0
22.9616122.6177,-0
22.8711122.7185,-0
22.8811122.6607,-0
22.8905122.6837,-0
22.8861122.7112,-0
22.9345122.6861,-0
22.9433122.6178,-0
22.9485122.6065,-0
22.9947122.5769,-0
22.9081122.6938,-0
22.9121122.6672,-0
22.8232122.6732,-0
22.8201122.6875,-0
22.8398122.6674,-0
22.9113122.6855,-0
22.8955122.7155,-0
22.8566122.6881,-0
22.8832122.6872,-0
23.0105122.6681,-0
22.905122.6844,-0
22.9227122.6626,-0
22.9906122.6635,-0
22.8847122.6972,-0
22.8888122.6728,-0
22.8585122.6992,-0
22.9283122.6327,-0
22.9174122.711,-0
22.9603122.6376,-0
22.9922122.7106,-0
22.8979122.7045,-0
22.8958122.7183,-0
23.0166122.6593,-0
23.0195122.6172,-0
22.9167122.6531,-0
22.9955122.6705,-0
22.9931122.7004,-0
22.9628122.6495,-0
22.9762122.7103,-0
22.9311122.6922,-0
22.9783122.6763,-0
22.908122.676,-0
24.4029350280762119.858032226562,-5.7720
22.979122.6502,-0
22.9129122.6745,-0
22.9207122.631,-0
22.9453122.5889,-0
22.8707122.7165,-0
22.9193122.7174,-0
22.8888122.6708,-0
22.8932122.6443,-0
22.8734122.709,-0
22.9391122.6464,-0
22.9429122.6166,-0
23.0547122.667,-0
23.056122.6326,-0
22.922122.6942,-0
23.0226122.6527,-0
22.9516122.7143,-0
22.956122.6753,-0
22.8957122.6931,-0
22.8856122.6892,-0
22.8823122.7077,-0
22.8495122.7073,-0
22.9937122.6925,-0
23.0018122.6913,-0
22.9635122.6885,-0
23.0094122.6592,-0
23.013122.61,-0
22.9531122.6875,-0
22.9621122.6428,-0
22.9691122.7116,-0
22.9158122.6977,-0
22.9229122.7043,-0
22.9063122.7058,-0
22.9122.6824,-0
22.8883122.7077,-0
22.9776122.7031,-0
22.9255122.7068,-0
22.9884122.6451,-0
23.0093122.5879,-0
22.9616122.6802,-0
23.0039122.641,-0
22.9722122.6919,-0
22.8806122.6421,-0
22.9241122.6351,-0
22.9682122.7187,-0
22.9277122.7121,-0
22.9338122.626,-0
22.9273122.6833,-0
22.9952122.6747,-0
22.9612122.7053,-0
22.9224122.6944,-0
23.005122.6675,-0
22.9946122.6823,-0
23.0587122.657,-0
22.9858122.6778,-0
22.9849122.6879,-0
22.9807122.6497,-0
23.0491122.6482,-0
22.9055122.7122,-0
22.9134122.6588,-0
22.8945122.6701,-0
22.8994122.6323,-0
22.9263122.6839,-0
22.9229122.6425,-0
22.9107122.6994,-0
22.9416122.6858,-0
22.9498122.6828,-0
22.915122.7042,-0
22.9951122.6185,-0
23.0019122.6837,-0
22.9315122.6999,-0
22.9349122.6737,-0
22.9208122.619,-0
22.9168122.6981,-0
22.9971122.6736,-0
22.9115122.6771,-0
23.0366122.6621,-0
23.0209122.6794,-0
22.937122.6857,-0
22.9089122.7046,-0
22.9514122.71,-0
23.0723122.6251,-0
22.9784122.6787,-0
22.9842122.6532,-0
22.9862122.6315,-0
22.9725122.6596,-0
22.9738122.6472,-0
22.9523122.6917,-0
22.9778122.7054,-0
22.9611122.6015,-0
22.9121122.6672,-0
22.9081122.6938,-0
22.9156122.6654,-0
22.9338122.6585,-0
22.9378122.6283,-0
22.9247122.6935,-0
23.0363122.6341,-0
23.0105122.6686,-0
22.9917122.7145,-0
22.92122.6829,-0
22.9278122.7037,-0
22.9094122.6631,-0
22.9035122.6754,-0
22.9282122.5826,-0
22.8772122.719,-0
22.9078122.7168,-0
23.0102122.6781,-0
23.0168122.6378,-0
22.9257122.5979,-0
22.9234122.6543,-0
22.9336122.6757,-0
22.8811122.7058,-0
22.8928122.636,-0
22.9268122.6493,-0
22.9263122.6258,-0
22.9853122.6039,-0
22.9514122.6413,-0
22.9252122.7038,-0
22.913122.7138,-0
22.9701122.7157,-0
22.9299122.7122,-0
23.0632122.6906,-0
22.9735122.7105,-0
22.9468122.7058,-0
22.9207122.6863,-0
22.9322122.7017,-0
22.942122.6359,-0
22.9298122.665,-0
22.9256122.6964,-0
22.9764122.6972,-0
23.0015122.7138,-0
22.9729122.6745,-0
22.9601122.6079,-0
23.0272122.6856,-0
23.0675122.6074,-0
23.0095122.6084,-0
22.9309122.7189,-0
22.896122.6503,-0
22.8977122.6399,-0
22.9285122.6847,-0
22.9242122.7168,-0
22.9135122.7158,-0
22.9938122.6148,-0
22.9457122.6944,-0
22.8872122.681,-0
22.8831122.7057,-0
22.8708122.6978,-0
22.8683122.7118,-0
22.87122.6696,-0
22.8845122.6855,-0
22.9073122.6866,-0
22.9949122.6783,-0
22.9096122.6712,-0
22.8662122.6789,-0
22.8641122.69,-0
23.0157122.6468,-0
22.9154122.6803,-0
22.9224122.7171,-0
23.0005122.5312,-0
22.9307122.6539,-0
23.0154122.6772,-0
23.0148122.687,-0
22.9736122.631,-0
22.9058122.6843,-0
22.9625122.5867,-0
22.9208122.6614,-0
22.9174122.685,-0
22.9036122.6492,-0
22.8576122.7047,-0
22.993122.5055,-0
22.9071122.7139,-0
22.9091122.7002,-0
22.8875122.6975,-0
22.9029122.6299,-0
22.8887122.7181,-0
22.8938122.6989,-0
22.8973122.6773,-0
22.9261122.6523,-0
22.9821122.5458,-0
23.002122.707,-0
23.014122.6835,-0
23.0161122.7111,-0
22.9903122.71,-0
23.0026122.6993,-0
22.8646122.6999,-0
22.9665122.6154,-0
22.9584122.6212,-0
22.9022122.6583,-0
22.9001122.6715,-0
22.9611122.7171,-0
22.914122.706,-0
22.9106122.6473,-0
22.9242122.6995,-0
22.9338122.6671,-0
22.9556122.6156,-0
22.9779122.607,-0
22.89122.6869,-0
22.9357122.6303,-0
23.0886122.4584,-0
23.089122.4242,-0
22.8881122.7105,-0
22.863122.6768,-0
22.8594122.6963,-0
22.8975122.6806,-0
22.9682122.56,-0
22.9508122.6245,-0
22.9531122.5779,-0
23.0064122.7118,-0
23.0086122.6819,-0
22.9146122.661,-0
22.917122.6513,-0
22.8856122.7098,-0
22.8888122.6905,-0
22.881122.672,-0
22.8739122.7134,-0
22.9196122.6712,-0
22.9054122.6692,-0
22.8663122.7021,-0
22.9481122.5901,-0
22.866122.7139,-0
22.957122.6039,-0
22.8919122.6753,-0
22.9526122.667,-0
22.98122.5859,-0
22.989122.5645,-0
22.9093122.6857,-0
22.9857122.6766,-0
22.9834122.7019,-0
23.0136122.6775,-0
22.8852122.6925,-0
23.0734122.6061,-0
22.9956122.6001,-0
22.8721122.6458,-0
22.888122.6758,-0
22.8799122.7015,-0
22.9476122.6369,-0
23.0056122.5693,-0
22.8868122.6387,-0
22.9322122.643,-0
22.9688122.623,-0
22.9226122.711,-0
22.931122.6887,-0
22.9172122.6322,-0
22.9169122.6728,-0
22.9237122.71,-0
22.9318122.6895,-0
22.9189122.7069,-0
22.9311122.6793,-0
22.9038122.682,-0
22.9236122.6993,-0
22.94122.676,-0
22.9535122.7166,-0
22.907122.7145,-0
22.9086122.7035,-0
22.9305122.69,-0
22.8805122.6585,-0
22.9317122.6883,-0
22.9209122.6992,-0
22.978122.606,-0
23122.7088,-0
22.9239122.6316,-0
22.928122.6386,-0
22.8734122.6996,-0
22.9067122.6922,-0
22.9375122.6708,-0
22.8798122.7021,-0
22.9335122.6352,-0
22.9315122.6503,-0
22.9223122.6884,-0
22.9116122.7012,-0
22.9101122.712,-0
22.935122.6869,-0
22.8876122.6505,-0
22.9508122.6513,-0
22.8874122.6194,-0
22.8888122.6959,-0
22.9482122.5761,-0
22.9162122.712,-0
22.8675122.7053,-0
22.8951122.6853,-0
22.946122.6235,-0
22.9683122.6107,-0
22.9769122.599,-0
22.9431122.6885,-0
22.9419122.699,-0
22.8881122.6986,-0
22.9229122.7147,-0
22.9338122.6649,-0
22.9286122.7042,-0
22.9179122.7058,-0
22.9151122.6983,-0
22.9445122.6777,-0
22.8584122.711,-0
22.99122.5726,-0
22.8998122.6977,-0
22.9048122.7034,-0
22.8946122.6701,-0
22.8912122.6917,-0
22.8736122.7186,-0
22.9985122.7038,-0
23.0423122.698,-0
22.9078122.709,-0
22.9093122.6729,-0
22.8976122.6518,-0
22.8937122.6756,-0
22.9021122.7129,-0
22.9152122.7067,-0
22.8917122.6691,-0
22.8882122.6636,-0
22.8813122.7044,-0
22.8854122.6881,-0
22.9312122.6339,-0
22.9149122.6764,-0
22.9609122.586,-0
22.927122.71,-0
22.9204122.6878,-0
22.9167122.7147,-0
22.8966122.6913,-0
22.9766122.7142,-0
22.9085122.7043,-0
22.9116122.6828,-0
22.9243122.6268,-0
22.9221122.642,-0
22.9223122.6685,-0
23.008122.7026,-0
22.8994122.7008,-0
22.9024122.6449,-0
22.9008122.6553,-0
22.9412122.644,-0
22.9367122.6797,-0
22.9674122.6221,-0
22.9736122.5812,-0
22.877122.6625,-0
22.8717122.6925,-0
22.937122.6775,-0
22.926122.689,-0
22.9446122.6469,-0
22.9485122.6148,-0
22.9611122.6306,-0
22.9201122.6617,-0
22.9144122.7014,-0
22.8934122.6802,-0
22.9317122.704,-0
22.9299122.7174,-0
22.9181122.6983,-0
22.8775122.7156,-0
22.9007122.7044,-0
22.8812122.7066,-0
22.9422122.681,-0
22.9182122.7056,-0
22.9204122.6895,-0
23.011122.711,-0
22.8385122.6742,-0
23.001122.6556,-0
22.9776122.6205,-0
22.9543122.5417,-0
22.9096122.717,-0
22.9058122.6588,-0
22.9417122.6401,-0
22.9338122.6875,-0
22.9351122.6771,-0
22.8989122.7015,-0
22.9098122.698,-0
22.9038122.7109,-0
22.8896122.681,-0
22.8838122.7168,-0
22.9095122.6732,-0
22.9075122.6865,-0
22.9801122.6029,-0
22.8938122.6639,-0
22.8763122.7137,-0
22.9531122.6137,-0
22.9029122.6852,-0
22.97122.5982,-0
22.8868122.6831,-0
22.893122.6458,-0
22.9762122.625,-0
22.8892122.7039,-0
22.9049122.6407,-0
22.9227122.632,-0
22.889122.7182,-0
22.8911122.6919,-0
22.8977122.6674,-0
22.9042122.6476,-0
22.8919122.7111,-0
22.9101122.7021,-0
22.9498122.6193,-0
22.9653122.7104,-0
22.9815122.5537,-0
22.9017122.6847,-0
22.9247122.6445,-0
22.9049122.6407,-0
22.9364122.6116,-0
22.9227122.6913,-0
22.9289122.7151,-0
22.9349122.679,-0
22.9158122.7177,-0
22.9265122.6977,-0
22.9206122.693,-0
22.9223122.7097,-0
22.8961122.6423,-0
22.8963122.7048,-0
22.8913122.6918,-0
22.9143122.703,-0
22.9401122.6385,-0
22.9624122.588,-0
22.9805122.564,-0
22.9072122.7002,-0
22.9371122.6764,-0
22.9603122.6392,-0
22.9654122.5936,-0
22.9525122.6294,-0
22.8992122.6856,-0
22.9658122.6046,-0
22.8924122.7084,-0
22.9045122.6317,-0
22.922122.65,-0
22.9235122.6398,-0
22.9003122.6948,-0
22.896122.7185,-0
22.9028122.675,-0
22.9038122.6516,-0
22.9489122.6263,-0
22.9452122.6562,-0
22.9332122.6546,-0
22.8282122.6958,-0
22.8906122.683,-0
22.9314122.6628,-0
22.888122.6533,-0
22.9004122.694,-0
22.9202122.7035,-0
22.9224122.6875,-0
22.9117122.7087,-0
22.9598122.5368,-0
22.9265122.6581,-0
22.9239122.6762,-0
22.8869122.7057,-0
22.959122.6218,-0
22.9645122.5953,-0
22.9344122.6756,-0
22.9146122.6379,-0
22.9891122.6004,-0
22.9241122.6227,-0
22.9031122.6939,-0
22.9121122.6965,-0
22.9331122.6364,-0
22.9244122.6594,-0
22.864122.7086,-0
22.8852122.6882,-0
22.9115122.6993,-0
22.9258122.7035,-0
22.9272122.6928,-0
22.9055122.7113,-0
22.9167122.7132,-0
22.9317122.682,-0
22.8688122.7121,-0
22.8651122.701,-0
22.9404122.6508,-0
22.8527122.7084,-0
22.9539122.5858,-0
22.9755122.6857,-0
22.9683122.5666,-0
22.9245122.7121,-0
23.227122.6259,-0
22.9266122.6431,-0
22.9321122.6033,-0
22.8894122.6778,-0
22.918122.646,-0
23.2201122.7108,-0
23.2173122.679,-0
22.8879122.6986,-0
22.938122.6462,-0
22.899122.6431,-0
22.9183122.7035,-0
22.9035122.7133,-0
22.9218122.7181,-0
22.8789122.7169,-0
22.8813122.7029,-0
22.8768122.6886,-0
22.8988122.6858,-0
22.9681122.6272,-0
22.9356122.6636,-0
22.9776122.6276,-0
22.9599122.6411,-0
22.8894122.6677,-0
22.8867122.6839,-0
22.9097122.7054,-0
22.9238122.6914,-0
22.9243122.6749,-0
22.9284122.6641,-0
22.9397122.6559,-0
22.924122.7039,-0
22.9225122.7147,-0
22.9235122.6656,-0
22.9499122.6331,-0
24.2302120.2479,-0
24.2294120.238,-0
24.23120.2321,-0
22.8962122.6656,-0
22.8966122.6879,-0
22.9469122.5999,-0
22.9575122.6301,-0
22.9625122.5871,-0
23.0121122.5748,-0
22.952122.6457,-0
22.9268122.6974,-0
22.9285122.6841,-0
22.9073122.7071,-0
22.8792122.701,-0
22.9256122.6875,-0
22.9487122.6426,-0
23.1933122.6809,-0
22.9124122.7173,-0
22.9199122.5985,-0
22.9307122.6539,-0
22.9762122.6067,-0
22.9701122.5504,-0
22.8838122.6896,-0
22.9338122.6448,-0
22.9314122.6626,-0
22.8716122.7054,-0
22.9277122.676,-0
22.9454122.7172,-0
22.8999122.6373,-0
22.8765122.6653,-0
22.8784122.6546,-0
22.8808122.719,-0
22.8899122.6643,-0
22.9484122.5743,-0
22.8767122.7159,-0
22.9164122.6892,-0
22.8941122.7098,-0
22.9205122.7012,-0
22.9242122.6747,-0
22.9138122.657,-0
22.9079122.706,-0
22.895122.6563,-0
22.9388122.6249,-0
22.9106122.6696,-0
22.9366122.6127,-0
22.9667122.5782,-0
22.9941122.6663,-0
22.9762122.7179,-0
22.9056122.6979,-0
22.9271122.6805,-0
22.9303122.6572,-0
22.938122.6333,-0
22.9146122.6447,-0
23.1136122.7031,-0
23.1598122.6403,-0
22.9163122.5754,-0
22.8556122.7167,-0
22.9273122.6383,-0
22.8954122.6892,-0
22.8971122.6784,-0
22.9013122.7031,-0
22.9209122.6883,-0
22.8838122.6896,-0
22.8935122.6826,-0
22.899122.6481,-0
22.9064122.6258,-0
22.9372122.6969,-0
22.9538122.7028,-0
22.8699122.6914,-0
22.8862122.6988,-0
22.9956122.5997,-0
22.8718122.7155,-0
22.8973122.6533,-0
22.9036122.6147,-0
22.9034122.687,-0
22.8986122.7055,-0
24.3776111602783120.129096984863,-7.04850
24.3592120.2687,-0
24.3585120.2938,-0
24.3645120.2784,-0
22.9131122.6593,-0
22.9096122.683,-0
22.8986122.6938,-0
22.8972122.6216,-0
22.8955122.6319,-0
22.8898122.6651,-0
22.895122.6336,-0
22.9221122.6257,-0
22.9177122.6563,-0
22.9506122.658,-0
22.9556122.6161,-0
22.9136122.709,-0
22.9359122.7027,-0
22.8765122.6872,-0
22.9009122.7088,-0
22.9117122.6641,-0
22.9171122.6598,-0
22.9129122.6888,-0
22.8806122.7085,-0
22.8843122.6865,-0
22.9468122.629,-0
22.9131122.673,-0
23.185122.7173,-0
22.9615122.6002,-0
22.9252122.6539,-0
22.929122.6794,-0
22.9304122.669,-0
22.9016122.6989,-0
22.904122.6827,-0
22.9158122.7129,-0
22.8982122.7118,-0
22.8999122.7099,-0
22.938122.669,-0
24.5906119.2116,-0
22.9134122.6969,-0
22.9151122.7136,-0
22.8934122.6957,-0
22.8943122.7109,-0
22.955122.638,-0
22.9585122.6196,-0
22.8828122.7071,-0
22.8466122.6856,-0
22.8505122.6661,-0
22.872122.6575,-0
22.9117122.6471,-0
22.8856122.7034,-0
22.8892122.6815,-0
22.9542122.5975,-0
22.868122.7178,-0
22.9001122.687,-0
22.9244122.7089,-0
22.9139122.707,-0
22.8911122.6953,-0
22.9173122.7104,-0
22.9069122.7162,-0
22.9298122.674,-0
22.927122.695,-0
22.9183122.6899,-0
22.9111122.6633,-0
22.9088122.6971,-0
22.9076122.6837,-0
22.9293122.6513,-0
22.9476122.709,-0
22.9571122.6277,-0
22.9271122.6685,-0
22.9168122.6854,-0
22.9007122.7028,-0
22.9101122.6935,-0
22.9079122.693,-0
22.9047122.7147,-0
24.3862476348877120.200172424316,-61.9010
22.8813122.7153,-0
24.4172687530518120.101913452148,-6.8080
22.9073122.6996,-0
22.8581122.7033,-0
22.852122.6738,-0
24.3780918121338120.20076751709,-8.78750
22.8824122.6642,-0
22.8801122.6777,-0
22.9074122.7115,-0
22.911122.6872,-0
22.9422122.6683,-0
22.9445122.6505,-0
22.9463122.6355,-0
22.951122.6181,-0
22.9567122.6432,-0
22.9665122.612,-0
22.8794122.7087,-0
22.8762122.6956,-0
22.9147122.7023,-0
22.9224122.6785,-0
22.9106122.6341,-0
22.8912122.6907,-0
22.9319122.6887,-0
22.9393122.6593,-0
22.8855122.6538,-0
22.8818122.6752,-0
22.8752122.6943,-0
22.8723122.711,-0
22.8903122.7097,-0
24.4191119.766,-0
22.9084122.6788,-0
22.8741122.692,-0
22.9179122.659,-0
22.9117122.7063,-0
22.9596122.6516,-0
24.3779120.3224,-0
22.9233122.6838,-0
22.927122.6958,-0
22.9388122.6459,-0
22.9643122.6018,-0
24.4190235137939120.202598571777,-12.3580
24.3896903991699120.217544555664,-9.7680
22.9029122.6514,-0
22.927122.6752,-0
22.8994122.6915,-0
22.9359122.6712,-0
24.2152120.3244,-0
22.908122.6567,-0
24.3325138092041120.301048278809,7.38150
24.3562120.3378,-0
22.9212122.7,-0
22.9252122.6709,-0
22.9607122.6027,-0
24.4166011810303120.251762390137,-21.9040
22.8809122.6728,-0
22.9484122.6305,-0
22.9438122.6681,-0
23.0159122.7121,-0
22.9418122.6924,-0
22.9465122.6539,-0
22.9224122.6872,-0
22.9275122.6508,-0
22.8438122.7062,-0
22.8493122.678,-0
22.8848122.6503,-0
22.8783122.688,-0
22.8972122.6505,-0
22.8993122.6375,-0
22.8775122.6735,-0
22.8626122.667,-0
22.8503122.7037,-0
22.8975122.6888,-0
22.8803122.6871,-0
22.9403122.6391,-0
22.9138122.6536,-0
22.9089122.6533,-0
22.9169122.6702,-0
24.4391574859619120.240264892578,-6.86350
22.873122.7163,-0
22.9207122.6668,-0
22.9295122.6605,-0
22.9391122.7021,-0
22.9479122.6839,-0
22.8937122.6417,-0
22.9167122.6739,-0
22.9208122.6586,-0
22.8849122.683,-0
22.9185122.6653,-0
22.9054122.6892,-0
22.9071122.6785,-0
22.9261122.6848,-0
24.4462223052979120.211791992188,-23.69850
22.8655122.6843,-0
22.8619122.7038,-0
22.9215122.7171,-0
22.9127122.6935,-0
22.9259122.704,-0
22.9119122.7062,-0
22.9597122.6494,-0
22.963122.6201,-0
22.9145122.6671,-0
22.8678122.6819,-0
22.9617122.6159,-0
22.9307122.6217,-0
22.9081122.6938,-0
22.9117122.6698,-0
22.9453122.656,-0
22.9419122.6678,-0
22.8544122.6919,-0
22.8546122.7127,-0
24.3821468353271120.24341583252,-58.2750
22.9574122.6152,-0
22.8827122.7077,-0
22.9377122.7028,-0
22.9319122.6858,-0
22.9321122.7157,-0
22.9458122.6963,-0
22.9124122.7177,-0
24.3434982299805120.292037963867,-6.0310
24.3551120.305,-0
24.3482120.3246,-0
24.325120.295,-0
24.3471120.2937,-0
22.8562122.7037,-0
22.9291122.7076,-0
22.9375122.6372,-0
22.9315122.6833,-0
22.9153122.7041,-0
24.4237079620361120.247993469238,-4.7730
24.3382120.3178,-0
24.4201488494873120.261199951172,-7.9550
24.3632120.3246,-0
24.3926120.3314,-0
22.9671122.6247,-0
22.9446122.6467,-0
22.9231122.6423,-0
24.4094066619873120.257995605469,-7.5480
22.9073122.667,-0
22.9643122.6021,-0
22.931122.6517,-0
22.9162122.7182,-0
23.0006122.5889,-0
22.9158122.6859,-0
22.9072122.6876,-0
22.9116122.6586,-0
24.4368286132812120.267448425293,-9.4720
24.4298496246338120.268676757812,-15.04050
24.2761120.3077,-0
24.2866120.2929,-0
22.9032122.6907,-0
22.9572122.6248,-0
22.9067122.6737,-0
22.9276122.6469,-0
22.9228122.7128,-0
22.9377122.7039,-0
22.9432122.6597,-0
22.9526122.5037,-0
22.9579122.6391,-0
22.9565122.6515,-0
23.2903122.6384,-0
24.444580078125120.256233215332,-22.7550
22.9909122.6297,-0
22.9056122.7109,-0
22.9172122.7108,-0
22.9356122.6316,-0
22.9342122.6416,-0
22.9551122.6506,-0
22.9613122.6328,-0
22.9624122.6231,-0
22.9559122.6803,-0
22.9073122.6838,-0
24.4197158813477120.296913146973,-7.86250
24.402120.3439,-0
24.3933120.3466,-0
24.3925120.3402,-0
22.8911122.657,-0
22.8844122.6975,-0
22.8909122.7095,-0
22.9174122.6826,-0
22.8818122.7036,-0
22.8981122.6723,-0
22.9261122.7168,-0
22.8875122.6831,-0
22.943122.6163,-0
24.4087120.2795,-0
24.415120.3069,-0
24.4913387298584120.306037902832,-6.75250
22.9029122.6743,-0
22.9026122.6588,-0
22.869122.6971,-0
22.9092122.6366,-0
22.9216122.6403,-0
22.9078122.6505,-0
22.9274122.6459,-0
22.8681122.7014,-0
22.9284122.6754,-0
22.9475122.6377,-0
24.3954120.3031,-0
24.3497120.3039,-0
24.3219120.3954,-0
24.3394120.3911,-0
24.3547120.369,-0
24.4088497161865120.364295959473,4.01450
24.321120.3756,-0
24.3275120.3683,-0
22.8849122.6946,-0
22.865122.6978,-0
22.9394122.7031,-0
22.945122.6304,-0
22.9428122.6478,-0
22.9643122.616,-0
22.8897122.7153,-0
22.8915122.7043,-0
22.9507122.5978,-0
22.8697122.6931,-0
22.8731122.6739,-0
22.9102122.5956,-0
22.9425122.6496,-0
22.9376122.6881,-0
22.9023122.6815,-0
22.925122.698,-0
22.8826122.7083,-0
22.8943122.6735,-0
22.9192122.6696,-0
22.9207122.6592,-0
24.3513120.3833,-0
24.3094120.3689,-0
24.3101120.3817,-0
24.3815120.3552,-0
22.9128122.715,-0
22.8143122.7052,-0
22.9327122.655,-0
22.9286122.6861,-0
22.9775122.5937,-0
22.944122.6516,-0
22.9411122.6745,-0
22.8942122.6163,-0
24.5585119.3667,-0
24.2953120.4061,-0
22.9105122.6828,-0
22.9586122.7134,-0
22.949122.6871,-0
24.4892158508301120.251121520996,8.4360
24.3161120.401,-0
24.3403120.3333,-0
24.3719120.3618,-0
24.3524120.3749,-0
22.9067122.6297,-0
22.9446122.6734,-0
22.8571122.7106,-0
22.9823122.7144,-0
22.9844122.6913,-0
22.8772122.7035,-0
22.8998122.6726,-0
22.9558122.6715,-0
22.9564122.6889,-0
22.9464122.6681,-0
23.0216122.6313,-0
23.2753122.7069,-0
22.9855122.6017,-0
22.891122.6925,-0
22.9137122.6769,-0
22.8741122.7122,-0
22.9518122.6788,-0
22.9551122.651,-0
23.0538122.5993,-0
22.9917122.717,-0
23.0399122.6522,-0
22.9001122.7022,-0
22.9094122.6413,-0
22.9365122.6427,-0
22.9545122.6426,-0
22.953122.6551,-0
24.3009120.4333,-0
24.3124120.433,-0
24.3247120.4024,-0
24.3418120.3873,-0
24.3498120.3812,-0
22.9014122.663,-0
22.8798122.6361,-0
22.8773122.6104,-0
22.8742122.6287,-0
22.8802122.5871,-0
22.9277122.638,-0
22.9208122.6871,-0
22.8936122.7071,-0
22.9138122.6623,-0
22.9082122.6917,-0
22.9058122.708,-0
24.0222625732422122.262054443359,-6.08650
22.9139122.7071,-0
22.8932122.7028,-0
23.05122.6327,-0
22.9256122.6508,-0
22.9197122.7068,-0
22.9435122.6555,-0
22.9487122.6134,-0
22.8974122.6765,-0
22.9167122.6942,-0
22.9285122.7162,-0
22.9299122.6453,-0
24.311222076416120.281341552734,-5.71650
24.2955120.4103,-0
24.3243120.3184,-0
24.3371120.2913,-0
22.9517122.6181,-0
22.9935122.6863,-0
23.0142122.6709,-0
22.8747122.7,-0
22.9722122.6135,-0
22.9297122.653,-0
22.9456122.666,-0
22.939122.7092,-0
22.9098122.6968,-0
22.9319122.6452,-0
22.9234122.7078,-0
22.9055122.6983,-0
24.4085807800293120.429962158203,4.6620
24.3239120.4148,-0
24.3736120.4383,-0
24.3552120.4263,-0
24.3453120.4052,-0
24.3932120.3857,-0
24.3398120.4239,-0
24.3379120.4132,-0
24.5041522979736120.314956665039,-4.2180
22.8619122.6522,-0
22.9415122.6928,-0
22.9413122.6296,-0
22.938122.6547,-0
22.9402122.6523,-0
22.9215122.6941,-0
22.9247122.6704,-0
23.028122.6847,-0
23.0298122.6537,-0
22.9028122.7167,-0
22.9096122.6708,-0
22.9098122.6511,-0
22.9566122.5866,-0
22.9808122.5887,-0
22.9308122.6578,-0
22.938122.6419,-0
22.9221122.6641,-0
22.9157122.6945,-0
24.3466663360596120.381828308105,20.40550
24.3251120.4075,-0
24.3163120.4152,-0
24.3132120.4691,-0
22.9885122.6876,-0
22.866122.7134,-0
22.9824122.6436,-0
23.003122.6862,-0
22.9223122.7159,-0
22.9454122.7175,-0
22.8522122.6932,-0
22.93122.6819,-0
22.9344122.6484,-0
22.9941122.7109,-0
22.9237122.6679,-0
