經度緯度,電流強度(kA)0
23.6907120.1754,-0
23.5802119.8027,-0
23.5048118.8861,-0
23.5341118.9135,-0
23.8454120.7826,-0
23.8353120.788,-0
23.5348119.0267,-0
23.4602119.2523,-0
23.5243118.78,-0
23.6085119.1746,-0
23.4984118.872,-0
23.5135118.8795,-0
23.4461118.7939,-0
23.5017118.9076,-0
23.5117118.8109,-0
23.5491119.1763,-0
23.454118.7237,-0
23.5559118.7766,-0
23.5724119.101,-0
23.5809118.855,-0
23.5273118.8062,-0
23.4915118.8645,-0
23.562119.4198,-0
23.562119.4198,-0
23.5131119.3559,-0
23.5859119.1144,-0
23.5925119.1454,-0
23.751120.222,-0
23.7433120.219,-0
23.7453120.246,-0
23.8329120.8552,-0
23.8684120.8606,-0
23.8684120.8606,-0
23.8061120.5672,-0
23.7298120.1366,-0
23.7072120.1725,-0
23.7036119.8797,-0
23.622120.0278,-0
23.6301119.63,-0
23.6469119.7854,-0
23.4961119.5312,-0
23.5176119.3711,-0
23.5081119.1763,-0
23.5081119.1763,-0
23.437119.2444,-0
23.437119.2444,-0
23.5905119.5386,-0
23.7515120.1534,-0
23.7185120.2504,-0
23.7962121.1896,-0
23.7945121.1858,-0
23.857120.9897,-0
23.8797120.9765,-0
23.6791120.3936,-0
23.6867120.2977,-0
23.7031120.2639,-0
23.6423120.3405,-0
23.7045120.225,-0
23.7389120.2575,-0
23.7062120.2299,-0
23.6228119.8027,-0
23.6173119.7759,-0
23.6317119.6607,-0
23.7371120.2951,-0
23.7371120.2951,-0
23.7361120.29,-0
23.7361120.29,-0
23.7486120.3257,-0
23.7486120.3257,-0
23.8083120.6237,-0
23.8083120.6237,-0
23.8084120.7061,-0
23.8339120.7228,-0
23.8881120.7866,-0
23.8248120.8486,-0
23.8245120.8475,-0
23.8715121.0026,-0
23.9599121.4793,-0
23.9603121.464,-0
23.8095120.1949,-0
23.7447120.4607,-0
23.71120.3753,-0
23.6989120.4506,-0
23.7589120.3089,-0
23.7589120.3089,-0
23.8515120.9325,-0
23.6991120.3999,-0
23.7586120.2385,-0
23.7345120.3313,-0
23.7121120.3679,-0
23.7117120.3662,-0
23.7013120.409,-0
23.8736121.0139,-0
23.6014119.8955,-0
23.6603119.8492,-0
23.6636119.8318,-0
23.8759122.425,-0
23.6854120.2413,-0
23.7342120.3296,-0
23.7719120.3616,-0
23.6566120.9146,-0
23.6566120.9146,-0
23.8592120.9206,-0
23.8558120.9015,-0
23.6724120.3443,-0
23.6724120.3443,-0
23.4313120.1168,-0
23.4313120.1168,-0
23.4288120.0766,-0
24.2008119.8716,-0
23.7696121.3449,-0
23.9235121.2071,-0
23.9245121.2139,-0
23.7014120.2267,-0
23.9691122.1042,-0
24.003122.2031,-0
23.8557122.036,-0
23.8557122.036,-0
23.7149120.4207,-0
23.9054121.2191,-0
23.9084121.2255,-0
23.9096121.253,-0
23.9663121.2576,-0
23.9714121.2227,-0
23.9761121.1779,-0
23.9883121.1751,-0
23.9721121.4194,-0
23.977121.516,-0
23.9618121.4311,-0
23.9526121.4348,-0
23.9507121.4306,-0
23.6391119.7733,-0
23.6391119.7733,-0
23.9587121.4621,-0
23.5635119.5283,-0
23.956121.4922,-0
23.6754119.7296,-0
23.9657121.5144,-0
23.9687121.516,-0
23.9303121.3158,-0
23.9588121.4563,-0
23.9398121.356,-0
23.9611121.5149,-0
23.4127120.8586,-0
23.4127120.8586,-0
23.4964119.2242,-0
23.5861119.6909,-0
23.7543120.1821,-0
23.788120.3755,-0
23.8355120.4433,-0
23.907121.1581,-0
23.8948121.0024,-0
23.6989120.2997,-0
23.6998120.2856,-0
23.6998120.2856,-0
23.6911120.1874,-0
23.824120.6564,-0
23.824120.6564,-0
23.8229120.7478,-0
23.7982120.7759,-0
23.8135120.9283,-0
23.9046121.2025,-0
23.9037121.2097,-0
23.916121.245,-0
23.9008121.0797,-0
23.8726121.0005,-0
23.7789120.4323,-0
23.7736120.2282,-0
23.7487120.3463,-0
23.7878120.3192,-0
23.7878120.3192,-0
23.7839120.2456,-0
23.7353120.4162,-0
23.7181120.4515,-0
23.8375120.7726,-0
23.8635120.8709,-0
24.0444120.9632,-0
23.9171121.197,-0
23.9215121.2032,-0
23.9187121.1995,-0
23.8966121.2167,-0
23.899121.1828,-0
23.4979119.1793,-0
23.4979119.1793,-0
23.7194120.7882,-0
23.9119121.1596,-0
23.9323121.3115,-0
23.7915120.465,-0
23.8215120.6272,-0
23.8215120.6272,-0
23.7928120.4632,-0
23.7874120.3603,-0
23.7697120.3802,-0
23.7465120.2441,-0
23.7458120.2337,-0
23.7537120.321,-0
23.7537120.321,-0
23.9049121.2039,-0
23.7448120.29,-0
23.7515120.3265,-0
23.7557120.3559,-0
23.504119.2426,-0
23.5231119.0343,-0
24.2015119.4744,-0
23.8768121.0451,-0
23.9176121.2054,-0
23.8807120.9728,-0
23.8667120.9769,-0
23.8247120.8038,-0
23.8127120.7798,-0
23.7853120.5038,-0
23.8207120.3864,-0
23.7938120.5039,-0
23.7645120.4007,-0
23.7901120.2874,-0
23.7868120.2926,-0
23.7459120.3576,-0
23.9342122.103,-0
23.8044120.5716,-0
23.8091120.5836,-0
23.8417120.5646,-0
23.6973119.8765,-0
23.6696119.7923,-0
23.6696119.7923,-0
23.7122120.2124,-0
23.7277120.2255,-0
23.6482119.788,-0
23.6482119.788,-0
23.5664119.6626,-0
23.6182119.7503,-0
23.6228119.7253,-0
23.6881119.8364,-0
23.6769119.8241,-0
23.6694119.7968,-0
23.666119.7834,-0
23.654119.8279,-0
23.7184119.9238,-0
23.6782119.886,-0
23.6956119.8861,-0
23.734119.9489,-0
23.7841120.3313,-0
23.9309121.1954,-0
23.5934119.4256,-0
23.6821120.0474,-0
23.7135119.9637,-0
23.9105121.3254,-0
23.9598121.4781,-0
23.9303121.2682,-0
23.7146120.2055,-0
23.4794119.3361,-0
23.6627119.5008,-0
23.6857120.2027,-0
23.6983120.1861,-0
23.7028120.15,-0
23.6676120.268,-0
23.8175120.7121,-0
23.9058121.1266,-0
23.9046121.2303,-0
23.5275119.1412,-0
23.5246119.5835,-0
23.8999121.1357,-0
23.9112121.1337,-0
23.6616120.2429,-0
23.7112120.1779,-0
23.7123120.1351,-0
23.7033120.1848,-0
23.7296120.0608,-0
23.6802120.1559,-0
23.6597120.1992,-0
23.6924120.1251,-0
23.7429120.0069,-0
23.7061120.1479,-0
23.7314120.0769,-0
23.7634120.0355,-0
23.8687119.8257,-0
23.724120.1525,-0
23.5404118.975,-0
23.8936121.0589,-0
23.8923121.0647,-0
23.706119.8346,-0
23.9121.0918,-0
23.5403119.0719,-0
23.9085121.2259,-0
23.9085121.2259,-0
23.9301121.2907,-0
23.7436120.1672,-0
23.7221120.3057,-0
23.7221120.3057,-0
23.6894120.02,-0
23.6894120.02,-0
23.6982119.9957,-0
23.6977119.993,-0
23.6819119.9955,-0
23.6819119.9955,-0
23.6443119.7078,-0
23.6456119.7151,-0
23.6924120.0624,-0
23.77120.2766,-0
23.641119.3854,-0
23.7488120.17,-0
23.7103120.0626,-0
23.7117120.0702,-0
23.7496120.4072,-0
23.5342119.0025,-0
23.4783119.3752,-0
23.5282119.1014,-0
23.3588120.0087,-0
23.8868121.0726,-0
23.7229120.3116,-0
23.7229120.3116,-0
23.6228119.7732,-0
23.6113119.5803,-0
23.6838119.6506,-0
23.6922119.7728,-0
23.689119.7813,-0
23.7476120.3061,-0
23.7476120.3061,-0
23.7236120.1352,-0
23.8856121.0067,-0
23.9266121.163,-0
23.9124121.2289,-0
23.9526121.4213,-0
23.5394119.0499,-0
23.7198120.1519,-0
23.7294120.031,-0
23.7256120.0492,-0
23.7098120.131,-0
23.8399120.8502,-0
23.8491120.9059,-0
23.902121.1722,-0
23.5429119.246,-0
23.6826119.4634,-0
23.664119.5638,-0
23.652119.6033,-0
23.7924120.2505,-0
23.802120.3183,-0
23.802120.3183,-0
23.7999120.6153,-0
23.9634121.4771,-0
23.9707121.515,-0
23.9379121.3139,-0
23.8397120.7709,-0
23.7496120.0877,-0
23.8349120.5444,-0
23.9262121.2434,-0
23.7309120.1576,-0
23.8198120.5783,-0
23.8354120.5697,-0
23.6936120.0708,-0
23.9522121.4139,-0
23.9459121.4161,-0
23.9467121.4201,-0
23.9504121.4193,-0
23.9499121.4162,-0
23.951121.4705,-0
23.7794120.3515,-0
23.7788120.3478,-0
23.8599120.9455,-0
23.6037119.8828,-0
23.7616120.2865,-0
23.7584120.2917,-0
23.5579119.0477,-0
23.608119.3075,-0
23.5363119.202,-0
23.6023119.425,-0
23.6023119.425,-0
23.6474119.4775,-0
23.6474119.4775,-0
23.7389120.3396,-0
23.8204120.3798,-0
23.7876120.3573,-0
23.7682120.3185,-0
23.7698120.3401,-0
23.8109120.3948,-0
23.8101120.337,-0
23.8112120.3449,-0
23.8063120.3719,-0
23.7257120.2776,-0
23.7728120.3852,-0
23.6738120.2684,-0
23.8029120.4143,-0
23.7789120.4027,-0
23.6373119.7029,-0
23.6625119.0342,-0
23.8007120.2993,-0
23.8007120.2993,-0
23.9478121.4146,-0
23.9529121.4185,-0
23.9637121.4903,-0
23.966121.5024,-0
23.9614121.4946,-0
23.9614121.4772,-0
23.9615121.4823,-0
23.9648121.496,-0
23.9675121.5161,-0
23.9571121.4614,-0
23.9517121.4327,-0
23.962121.4873,-0
23.9873121.5146,-0
23.9873121.5146,-0
23.964121.486,-0
23.9567121.4629,-0
23.6138119.2699,-0
23.5169119.1273,-0
23.5628119.1132,-0
23.5596119.163,-0
23.5326119.2657,-0
23.5632119.1114,-0
23.5753119.0322,-0
23.5547119.1545,-0
23.556119.1311,-0
23.5872119.0075,-0
23.5709119.0724,-0
23.7738120.3664,-0
23.7031120.1813,-0
23.6901120.225,-0
23.6894120.2147,-0
23.7598120.0919,-0
23.7593120.1187,-0
23.566119.1797,-0
23.6415119.5336,-0
23.8751120.5182,-0
23.7664120.4754,-0
23.6779119.6527,-0
23.7229119.791,-0
23.6675119.6338,-0
23.6648119.642,-0
23.6768119.7283,-0
23.6152119.3667,-0
23.589119.3222,-0
23.7069119.9328,-0
23.7569120.1015,-0
23.7526120.0959,-0
23.7369120.1315,-0
23.7429119.9803,-0
23.7231120.0596,-0
23.7114120.0748,-0
23.7067119.9961,-0
23.6932119.9423,-0
23.7288119.9735,-0
23.7129120.0201,-0
23.7249119.9823,-0
23.725120.0854,-0
23.7705120.021,-0
23.7565120.0545,-0
23.7129120.1432,-0
23.9111121.177,-0
23.683119.7633,-0
23.7015119.7843,-0
23.542119.0013,-0
23.5323119.2168,-0
23.7527120.3062,-0
23.7561120.3226,-0
23.759120.3517,-0
23.7869120.4455,-0
23.7919120.4438,-0
23.7691120.4051,-0
23.7958120.462,-0
23.9313121.2821,-0
23.9584121.4187,-0
23.5871119.2874,-0
23.9181121.2531,-0
23.9294121.2429,-0
23.9417121.3559,-0
23.9409121.3616,-0
23.9478121.3643,-0
23.9395121.3672,-0
23.9663121.4878,-0
23.7329119.9641,-0
23.6233119.0799,-0
23.4979119.1793,-0
23.4979119.1793,-0
23.7032119.9865,-0
23.6695119.591,-0
23.9076121.1406,-0
23.9249121.2394,-0
23.7993121.2591,-0
23.7801121.2623,-0
23.9257121.2378,-0
23.9196121.2346,-0
23.959121.4447,-0
23.9604121.455,-0
23.9623121.4624,-0
23.7137120.0896,-0
23.6713120.035,-0
23.6729119.9323,-0
23.6918119.9215,-0
23.7193120.0057,-0
23.7114119.9797,-0
23.7306120.1705,-0
23.7174120.0816,-0
23.5615118.9972,-0
23.5747118.9802,-0
23.94121.3109,-0
23.8561120.8148,-0
23.8504120.8105,-0
23.8367120.817,-0
23.8591120.8131,-0
23.8955121.21,-0
23.6924119.6831,-0
23.7764120.1536,-0
23.7679120.1563,-0
23.6642119.6859,-0
23.6817119.5893,-0
23.7471120.1252,-0
23.7661120.0692,-0
23.9351121.2262,-0
23.9414121.3587,-0
23.7257120.2809,-0
23.7257120.2809,-0
23.7793120.1654,-0
23.772120.1991,-0
23.7092120.0595,-0
23.7041119.7872,-0
23.7041119.7872,-0
23.8307120.6223,-0
23.7599120.0849,-0
23.7333120.1468,-0
23.7238120.1658,-0
23.6039119.1372,-0
23.6039119.1372,-0
23.7696120.2356,-0
23.7562120.1336,-0
23.7509120.4637,-0
23.8392120.6598,-0
23.6545119.3397,-0
23.6786119.8925,-0
23.7127119.8308,-0
23.6804119.9133,-0
23.7122119.877,-0
23.658120.0113,-0
23.8777120.9648,-0
23.8747120.9854,-0
23.9246121.2591,-0
23.9237121.2691,-0
23.7978120.5604,-0
23.7926120.5713,-0
23.7998120.4298,-0
23.8481120.7708,-0
23.8118120.4522,-0
23.9345121.3632,-0
23.9245121.2647,-0
23.9328121.2675,-0
23.8549120.8067,-0
23.7417120.5673,-0
23.8372120.7863,-0
23.691119.8994,-0
23.7997120.4913,-0
23.4871119.0207,-0
23.7453120.5608,-0
23.6137119.2712,-0
23.5917119.3655,-0
23.582119.4236,-0
23.6051119.3092,-0
23.5862119.3691,-0
23.5969119.3512,-0
23.5986119.3348,-0
23.6232119.2408,-0
23.6203119.2529,-0
23.6214119.2294,-0
23.7816120.2674,-0
23.5339119.0696,-0
23.733120.0684,-0
23.8078120.2806,-0
23.5177119.1223,-0
23.7613120.1742,-0
23.7687120.06,-0
23.7687120.06,-0
23.8504120.7437,-0
23.7713120.1109,-0
23.8154120.4327,-0
23.829120.5929,-0
23.8014120.4671,-0
23.8219120.5532,-0
23.8173120.4622,-0
23.8335120.4845,-0
23.8162120.4434,-0
23.8203120.3828,-0
23.7816120.2404,-0
23.8235120.5771,-0
23.8186120.5855,-0
23.8202120.5667,-0
23.821120.6067,-0
23.8071120.4583,-0
23.8525120.6106,-0
23.7886120.4264,-0
23.8194120.3771,-0
23.8084120.533,-0
23.8421120.6003,-0
23.8225120.7133,-0
23.8561120.684,-0
23.79120.3939,-0
23.8488120.5863,-0
23.8187120.5775,-0
23.8161120.6043,-0
23.8107120.4416,-0
23.8328120.5442,-0
23.83120.574,-0
23.856120.7058,-0
23.8279120.6171,-0
23.6607119.4515,-0
23.8634120.7169,-0
23.8139120.4167,-0
23.7919120.2708,-0
23.8604120.7961,-0
23.8322120.6062,-0
23.8036120.4292,-0
23.8244120.6386,-0
23.8169120.5509,-0
23.8405120.6678,-0
23.8346120.598,-0
23.834120.6168,-0
23.8358120.5412,-0
23.859120.6813,-0
23.8426120.6111,-0
23.8253120.5421,-0
23.7878120.2857,-0
23.8495120.6189,-0
23.8491120.6287,-0
23.8271120.6476,-0
23.8461120.6285,-0
23.8331120.6416,-0
23.8353120.649,-0
23.8326120.6008,-0
23.8588120.6758,-0
23.8293120.5148,-0
23.9691121.5103,-0
23.9668121.5114,-0
23.8862121.0002,-0
23.8314120.6518,-0
23.8908120.6017,-0
23.8586120.7359,-0
23.7666120.2006,-0
23.7144120.1544,-0
23.7547120.2554,-0
23.7705120.2826,-0
23.8423120.5461,-0
23.8208120.3607,-0
23.7609120.2791,-0
23.7002119.7878,-0
23.7002119.7878,-0
23.7478120.0819,-0
23.7075119.949,-0
23.7099119.9432,-0
23.9363121.29,-0
23.8388120.5138,-0
23.8408120.6166,-0
23.8001120.3267,-0
23.7361119.9813,-0
23.6954119.8412,-0
23.9545121.4429,-0
23.7273120.2148,-0
23.7227120.0088,-0
23.7889120.4662,-0
23.6949120.1531,-0
23.8151120.567,-0
23.7812120.4089,-0
23.8222120.5665,-0
23.8158120.6176,-0
23.9254121.1865,-0
23.6621119.4722,-0
23.7485120.1921,-0
23.8003120.282,-0
23.7652120.3373,-0
23.7178120.1779,-0
23.7631120.3996,-0
23.8269120.3554,-0
23.8036120.5758,-0
23.8329120.5657,-0
23.8331120.5576,-0
23.6554119.4404,-0
23.833120.633,-0
23.6521119.6901,-0
23.6718119.5754,-0
23.6557119.6271,-0
23.6951119.6807,-0
23.6933119.6819,-0
23.6546119.2734,-0
23.8375120.7136,-0
23.8667120.7773,-0
23.7972120.6472,-0
23.7702120.3442,-0
23.8416120.5949,-0
23.8372120.614,-0
23.8442120.592,-0
23.8398120.6355,-0
23.8157120.6016,-0
23.8308120.4957,-0
23.8444120.7111,-0
23.8105120.5753,-0
23.8447120.7165,-0
23.807120.5809,-0
23.8347120.5459,-0
23.8621120.7415,-0
23.8349120.5818,-0
23.7717120.0701,-0
23.8152120.4273,-0
23.8469120.6163,-0
23.8136120.4032,-0
23.8518120.7275,-0
23.7648120.0228,-0
23.804120.3994,-0
23.8099120.4686,-0
23.8444120.7625,-0
23.6486119.357,-0
23.6162119.3252,-0
23.7763120.3749,-0
23.7916120.4185,-0
23.8256120.6127,-0
23.6152119.4292,-0
23.6088119.1345,-0
23.8481120.7925,-0
23.8666120.7938,-0
23.8448120.7733,-0
23.8275120.6091,-0
23.8694120.7527,-0
23.8356120.6759,-0
23.8572120.7631,-0
23.8308120.574,-0
23.8489120.6515,-0
23.8679120.7554,-0
23.8426120.7489,-0
23.8462120.7436,-0
23.8622120.7469,-0
23.8102120.4927,-0
23.7977120.3573,-0
23.5621119.0825,-0
23.7673120.3395,-0
23.8134120.395,-0
23.7986120.496,-0
23.8598120.7633,-0
23.832120.5442,-0
23.7907120.4046,-0
23.8277120.6144,-0
23.7012120.4408,-0
23.8679120.7636,-0
23.8674120.7691,-0
23.825120.6199,-0
23.8602120.7809,-0
23.8636120.7811,-0
23.8514120.7303,-0
23.8456120.7814,-0
23.8552120.7888,-0
23.8738120.7958,-0
23.8492120.8065,-0
23.8632120.7936,-0
23.844120.7961,-0
23.8543120.7875,-0
23.8634120.809,-0
23.8511120.7791,-0
23.8564120.7795,-0
23.8249120.6012,-0
23.8464120.6515,-0
23.8467120.7843,-0
23.853120.7847,-0
23.8575120.7631,-0
23.8604120.8167,-0
23.836120.7917,-0
23.878120.7559,-0
23.8669120.7307,-0
23.814120.4194,-0
23.7885120.5033,-0
23.8314120.5118,-0
23.8623120.7606,-0
23.8307120.7564,-0
23.8632120.7744,-0
23.8132120.6203,-0
23.8527120.7369,-0
23.8557120.763,-0
23.8319120.7028,-0
23.8404120.6031,-0
23.8355120.5763,-0
23.7906120.5162,-0
23.8044120.6128,-0
23.8235120.5476,-0
23.7859120.4507,-0
23.8507120.7737,-0
23.8562120.8068,-0
23.824120.6359,-0
23.8457120.6353,-0
23.7944120.4521,-0
23.8085120.4338,-0
23.8385120.5978,-0
23.8645120.6046,-0
23.8547120.616,-0
23.8546120.7303,-0
23.7892120.4289,-0
23.8438120.5758,-0
23.8514120.665,-0
23.8684120.7637,-0
23.7846120.5011,-0
23.8166120.4946,-0
23.7826120.3846,-0
23.8304120.5874,-0
23.7822120.4034,-0
23.8538120.5669,-0
23.8273120.439,-0
23.8424120.5975,-0
23.8302120.6089,-0
23.7982120.4702,-0
23.8847120.7367,-0
23.868120.7472,-0
23.8741120.7612,-0
23.8509120.646,-0
23.8683120.5934,-0
23.8425120.6192,-0
23.8279120.6706,-0
23.7817120.257,-0
23.8186120.4701,-0
23.8054120.4397,-0
23.8174120.6325,-0
23.7855120.3753,-0
23.7949120.3399,-0
23.8937121.0447,-0
23.9318121.2947,-0
23.958121.4533,-0
23.9583121.449,-0
23.8333120.7001,-0
23.8227120.7454,-0
23.8616120.725,-0
23.8632120.7826,-0
23.8485120.6217,-0
23.8422120.7461,-0
23.8089120.4473,-0
23.7883120.2966,-0
23.8146120.5831,-0
23.7943120.4012,-0
23.678119.5371,-0
23.647119.6375,-0
23.6814119.5164,-0
23.6507119.1144,-0
23.856120.7249,-0
23.8575120.7467,-0
23.8754120.7495,-0
23.8568120.7604,-0
23.8718120.7666,-0
23.8589120.7714,-0
23.8429120.6057,-0
23.8428120.6165,-0
23.8481120.6786,-0
23.5884119.3497,-0
23.1775120.7355,-0
23.3082120.7375,-0
23.666119.5572,-0
23.6462119.6038,-0
23.6582119.5643,-0
23.6681119.5876,-0
23.7212119.6871,-0
23.6755119.5357,-0
23.8582120.6158,-0
23.8094120.5355,-0
23.6848119.5338,-0
23.6834119.5384,-0
23.828120.6385,-0
23.8503120.7492,-0
23.8242120.6146,-0
23.6709119.5602,-0
23.8564120.8315,-0
23.8326120.6491,-0
23.8463120.7463,-0
23.8462120.6624,-0
23.8437120.7733,-0
23.896121.0589,-0
23.8832120.9519,-0
23.8289120.6465,-0
23.8327120.555,-0
23.8184120.5166,-0
23.8387120.5842,-0
23.7511120.1081,-0
23.8817120.9463,-0
23.654119.5781,-0
23.6531119.4935,-0
23.6462119.5172,-0
23.7193119.9559,-0
23.7317119.9271,-0
23.8159120.5856,-0
23.8167120.5161,-0
23.838120.6355,-0
23.8415120.6543,-0
23.8306120.6143,-0
23.8178120.6335,-0
23.841120.7137,-0
23.8717120.7363,-0
23.8467120.7246,-0
23.863120.736,-0
23.8421120.6165,-0
23.7986120.4648,-0
23.8202120.564,-0
23.8196120.5881,-0
23.8084120.4769,-0
23.8266120.6198,-0
23.8355120.6706,-0
23.8549120.7004,-0
23.8629120.7497,-0
23.8285120.5472,-0
23.807120.5411,-0
23.7759120.5335,-0
23.8135120.487,-0
23.8717120.7583,-0
23.8543120.6078,-0
23.843120.6165,-0
23.8213120.4725,-0
23.8201120.5238,-0
23.8378120.5356,-0
23.8546120.7276,-0
23.8527120.7765,-0
23.8429120.7976,-0
23.8473120.7735,-0
23.8573120.8041,-0
23.7607120.1481,-0
23.7574120.1587,-0
23.752120.1601,-0
23.8295120.4524,-0
23.8298120.6653,-0
23.8429120.6273,-0
23.84120.6247,-0
23.8392120.6004,-0
23.8074120.4797,-0
23.6206119.5057,-0
23.8356120.5979,-0
23.93121.2918,-0
23.832120.5334,-0
23.8453120.6164,-0
23.9028120.9838,-0
23.8208120.5022,-0
23.8283120.5714,-0
23.8064120.4745,-0
23.7597120.1998,-0
23.8292120.6036,-0
23.8359120.6087,-0
23.784120.5117,-0
23.8408120.6246,-0
23.8285120.5795,-0
23.8499120.6162,-0
23.8651120.7361,-0
23.8641120.7552,-0
23.867120.6621,-0
23.8655120.7635,-0
23.8128120.5938,-0
23.8345120.6195,-0
23.8564120.7276,-0
23.8295120.6813,-0
23.8253120.6359,-0
23.8521120.6351,-0
23.8329120.6115,-0
23.8107120.578,-0
23.8308120.582,-0
23.7581119.9899,-0
23.808120.4716,-0
23.7964120.4384,-0
23.8439120.6543,-0
23.7992120.6288,-0
23.8438120.6125,-0
23.8252120.708,-0
23.8162120.559,-0
23.8127120.5494,-0
23.8267120.6359,-0
23.7702120.2143,-0
23.7614120.2298,-0
23.7502120.2337,-0
23.7453120.0227,-0
23.7338120.1055,-0
23.7819120.062,-0
23.825120.5287,-0
23.8467120.6813,-0
23.8193120.5748,-0
23.9117121.1866,-0
23.9209121.1894,-0
23.7649120.4434,-0
23.5828119.2501,-0
23.6224119.1779,-0
23.618119.197,-0
23.7269119.8361,-0
23.7096119.8897,-0
23.7052120.0052,-0
23.8801120.9795,-0
23.7595120.1147,-0
23.7656120.1606,-0
23.7431120.2019,-0
23.7834120.2872,-0
23.7845120.2854,-0
23.8686120.9107,-0
23.9152121.1631,-0
23.9364121.3421,-0
23.8864120.998,-0
23.706120.005,-0
23.8514120.6134,-0
23.9039121.1363,-0
23.9136121.1389,-0
23.9299121.2728,-0
23.9347121.2745,-0
23.8033120.4185,-0
23.9056121.0104,-0
23.8885121.007,-0
23.8217120.6147,-0
23.7535120.0658,-0
23.91121.1469,-0
23.9209121.15,-0
23.77120.3174,-0
23.832120.5064,-0
23.8459120.7598,-0
23.8276120.5284,-0
23.7405120.032,-0
23.8445120.5866,-0
23.8216120.6173,-0
23.8394120.5382,-0
23.8518120.6215,-0
23.8168120.4973,-0
23.8381120.614,-0
23.8496120.6298,-0
23.8198120.6121,-0
23.8408120.6003,-0
23.823120.5477,-0
23.8364120.6517,-0
23.7953120.4172,-0
23.7844120.4003,-0
23.8108120.5327,-0
23.8106120.5567,-0
23.846120.6921,-0
23.8172120.446,-0
23.8014120.4885,-0
23.7962120.3657,-0
23.8386120.622,-0
23.8285120.5338,-0
23.7658120.2228,-0
23.7892120.4396,-0
23.8196120.5854,-0
23.7442120.3076,-0
23.8131120.5165,-0
23.8216120.6147,-0
23.956121.4324,-0
23.7048120.0402,-0
23.803120.4615,-0
23.836120.6302,-0
23.8047120.4533,-0
23.5774119.3523,-0
23.8031120.3616,-0
23.8464120.5539,-0
23.7898120.6317,-0
23.8698120.8106,-0
23.7693120.2079,-0
23.8128120.4736,-0
23.8038120.3423,-0
23.8051120.512,-0
23.827120.6252,-0
23.6684119.4989,-0
23.6519119.4899,-0
23.6367119.5028,-0
23.8357120.6544,-0
23.8249120.6386,-0
23.8433120.7787,-0
23.6043119.2608,-0
23.7965120.3711,-0
23.8158120.5936,-0
23.8091120.5062,-0
23.8355120.5979,-0
23.7768120.4494,-0
23.8217120.612,-0
23.7956120.4971,-0
23.7551120.1985,-0
23.7598120.3332,-0
23.7631120.3671,-0
23.8043120.6497,-0
23.8687120.6099,-0
23.8413120.6084,-0
23.8039120.3038,-0
23.8582120.6431,-0
23.7849120.4056,-0
23.8556120.5996,-0
23.8203120.6254,-0
23.8072120.369,-0
23.7877120.3241,-0
23.8314120.633,-0
23.8226120.5799,-0
23.84120.649,-0
23.7865120.225,-0
23.8082120.4581,-0
23.8369120.5682,-0
23.8286120.6278,-0
23.8006120.3974,-0
23.7843120.2201,-0
23.8382120.5735,-0
23.8379120.5274,-0
23.7639120.2124,-0
23.8429120.3562,-0
23.828120.6358,-0
23.7137119.746,-0
23.8167120.438,-0
23.8213120.3551,-0
23.8561120.7603,-0
23.7743120.0895,-0
23.8231120.5127,-0
23.8468120.5429,-0
23.8308120.6277,-0
23.786120.4639,-0
23.7935120.3035,-0
23.7456120.0252,-0
23.7923120.5371,-0
23.8651120.7553,-0
23.8296120.6653,-0
23.8422120.584,-0
23.8315120.6304,-0
23.8091120.3904,-0
23.8267120.6492,-0
23.752120.0224,-0
23.7554120.2232,-0
23.8274120.668,-0
23.8444120.6381,-0
23.8421120.7488,-0
23.8399120.7406,-0
23.7751120.1724,-0
23.8467120.6515,-0
23.8612120.788,-0
23.8488120.7708,-0
23.8018120.4564,-0
23.7822120.3389,-0
23.8377120.5789,-0
23.7676120.2963,-0
23.8317120.7618,-0
23.8756120.7806,-0
23.852120.7737,-0
23.8468120.7599,-0
23.8123120.3294,-0
23.6989119.6642,-0
23.6846119.6742,-0
23.7804120.3797,-0
23.8541120.6351,-0
23.8098120.4579,-0
23.7301120.0753,-0
23.819120.5935,-0
23.7968120.497,-0
23.8319120.6223,-0
23.8152120.4733,-0
23.8323120.7055,-0
23.8354120.6195,-0
23.7983120.4755,-0
23.7813120.3445,-0
23.8362120.6141,-0
23.812120.5166,-0
23.7605120.3624,-0
23.7725120.2733,-0
23.5592118.9018,-0
23.7833120.3305,-0
23.6978119.6158,-0
23.6706119.6357,-0
23.7982120.4809,-0
23.8184120.5988,-0
23.9228121.1943,-0
23.8291120.6251,-0
23.7432120.1072,-0
23.8215120.5425,-0
23.7966120.4811,-0
23.7107119.738,-0
23.702119.7435,-0
23.7355120.0384,-0
23.8327120.6142,-0
23.8322120.5946,-0
23.9276121.2545,-0
23.7853120.3868,-0
23.8479120.7762,-0
23.8734120.7639,-0
23.7786120.4014,-0
23.8006120.6577,-0
23.8515120.7547,-0
23.7896120.4661,-0
23.7269120.0479,-0
23.8305120.6116,-0
23.8377120.6652,-0
23.8507120.7492,-0
23.846120.6272,-0
23.8044120.5307,-0
23.829120.6143,-0
23.8447120.5703,-0
23.8172120.6175,-0
23.8223120.4832,-0
23.9347121.3141,-0
23.802120.5574,-0
23.8409120.7353,-0
23.9506121.387,-0
23.8326120.5658,-0
23.7167119.8699,-0
23.7663120.1214,-0
23.8406120.5272,-0
23.8158120.3809,-0
23.798120.5022,-0
